THEORY_L3_PROHIBITIONS_TEXT,В пути в состоянии ихрама нельзя: использовать духи и благовония; стричь ногти и волосы; вступать в споры и ссоры; использовать мыло с ароматом.,Tokom putovanja u stanju ihrama zabranjeno je: korištenje parfema i tamjana; rezanje noktiju i kose; upuštanje u rasprave i svađe; korištenje mirisnog sapuna.,"Gjatë udhëtimit në gjendje ihrami, është e ndaluar: përdorimi i parfumeve dhe temjanit; prerja e thonjve dhe e flokëve; përfshirja në debate dhe grindje; përdorimi i sapunit të parfumuar.",İhram halindeyken yolculuk sırasında şunlar yasaktır: parfüm ve tütsü kullanmak; tırnak ve saç kesmek; tartışma ve kavgaya girmek; kokulu sabun kullanmak.,أثناء السفر في حالة الإحرام، يُحظر ما يلي: استخدام العطور والبخور؛ قص الأظافر والشعر؛ الدخول في الجدال والمشاحنات؛ استخدام الصابون المعطر.,"Saat bepergian dalam keadaan ihram, dilarang untuk: menggunakan parfum dan dupa; memotong kuku dan rambut; terlibat dalam perdebatan dan pertengkaran; menggunakan sabun wangi.","While traveling in a state of ihram, it is forbidden to: use perfumes and incense; cut nails and hair; engage in arguments and quarrels; use scented soap."
,,,,,,,
THEORY_L3_FORGOT_IHRAM_TITLE,Что делать. если забыл надеть ихрам?,Šta učiniti ako ste zaboravili da obučete ihram?,Çfarë duhet të bësh nëse harron të veshësh ihram?,İhram giymeyi unuttuysanız ne yapmalısınız?,ماذا تفعل إذا نسيت ارتداء الإحرام؟,Apa yang harus dilakukan jika Anda lupa mengenakan ihram?,What to do if you forgot to put on ihram?
THEORY_L3_FORGOT_IHRAM_TEXT,Если паломник забыл надеть ихрам до миката. нужно вернуться к микату и вступить в ихрам. Если это невозможно — принести жертву (дам).,"Ako hodočasnik zaboravi obući ihram prije mikata, mora se vratiti u mikat i ući u ihram. Ako to nije moguće, mora prinijeti žrtvu (dam).","Nëse një haxhi harron të veshë ihram para mikatit, ai duhet të kthehet në mikat dhe të hyjë në ihram. Nëse kjo nuk është e mundur, ai duhet të bëjë një kurban (dam).","Hacı adayı mikat öncesinde ihram giymeyi unutursa, mikat'a geri dönmeli ve ihram giymelidir. Bu mümkün değilse, kurban (dam) kesmelidir.",إذا نسي الحاج أن يلبس الإحرام قبل الميقات، فعليه أن يعود إلى الميقات ويلبس الإحرام. وإذا لم يكن ذلك ممكناً، فعليه أن يقدم الأضحية (الدم).,"Jika seorang jamaah haji lupa mengenakan ihram sebelum miqat, mereka harus kembali ke miqat dan mengenakan ihram. Jika hal ini tidak memungkinkan, mereka harus mempersembahkan kurban (dam).","If a pilgrim forgets to don ihram before the miqat, they must return to the miqat and enter ihram. If this is not possible, they must offer a sacrifice (dam)."
,,,,,,,
Q3_ARRIVAL_AIRPORT,В какой город прибывают паломники?,U koji grad stižu hodočasnici?,Në cilin qytet mbërrijnë pelegrinët?,Hacılar hangi şehre varıyorlar?,في أي مدينة يصل الحجاج؟,Di kota manakah para peziarah tiba?,Which city do pilgrims arrive in?
Q3_OPT_1_JEDDAH_MEDINA,Джидда или Медина,Džeda ili Medina,Xheda ose Medina,Cidde veya Medine,جدة أو المدينة المنورة,Jeddah atau Madinah,Jeddah or Medina
Q3_OPT_2_RIYADH_ONLY,Только Эр-Рияд,Samo Rijad,Vetëm Riadi,Sadece Riyad,الرياض فقط,Hanya Riyadh,Only Riyadh
Q3_OPT_3_DAMMAM_ONLY,Только Даммам,Samo Dammam,Vetëm Dammam,Sadece Dammam,الدمام فقط,Hanya Dammam,Only Dammam
Q3_OPT_4_TABUK_ONLY,Только Табук,Samo Tabuk,Vetëm Tabuk,Sadece Tabuk,تبوك فقط,Hanya Tabuk,Only Tabuk
Q3_EXPL_ARRIVAL,Паломники прибывают в международный аэропорт Джидды или Медины.,Hodočasnici stižu na međunarodni aerodrom u Džedi ili Medini.,Pelegrinët mbërrijnë në Aeroportin Ndërkombëtar të Xhedës ose Medinës.,Hacılar Cidde veya Medine Uluslararası Havalimanı'na varırlar.,يصل الحجاج إلى مطار جدة أو مطار المدينة المنورة الدولي.,Para jemaah haji tiba di Bandara Internasional Jeddah atau Madinah.,Pilgrims arrive at Jeddah or Medina International Airport.
,,,,,,,
Q3_TRANSPORT_TO_MECCA,Как можно добраться до Мекки?,Kako mogu doći do Meke?,Si mund të shkoj në Mekë?,Mekke'ye nasıl gidebilirim?,كيف يمكنني الوصول إلى مكة؟,Bagaimana cara saya sampai ke Mekah?,How can I get to Mecca?
Q3_OPT_1_BUS_TAXI_TRAIN,На автобусе. такси или поезде,"Autobusom, taksijem ili vozom","Me autobus, taksi ose tren","Otobüsle, taksiyle veya trenle",بالحافلة أو التاكسي أو القطار,"Dengan bus, taksi, atau kereta api","By bus, taxi or train"
Q3_OPT_2_WALK_ONLY,Только пешком,Samo pješice,Vetëm në këmbë,Sadece yürüyerek,سيراً على الأقدام فقط,Hanya dengan berjalan kaki,Only on foot
Q3_OPT_3_CAMEL_ONLY,Только на верблюде,Samo na kamili,Vetëm në një deve,Sadece deve üzerinde,فقط على ظهر الجمل,Hanya di atas unta,Only on a camel
Q3_OPT_4_BOAT_ONLY,Только на лодке,Samo brodom,Vetëm me varkë,Sadece tekneyle,قارب فقط,Hanya dengan perahu,Only by boat
Q3_EXPL_TRANSPORT,"До Мекки можно добраться на автобусах с туроператором. на такси или на поезде ""Харамейн"".","Do Meke možete doći autobusom s turističkim operaterom, taksijem ili vlakom Haramain.","Mund të shkoni në Mekë me autobus me një operator turistik, me taksi ose me trenin Haramain.","Mekke'ye tur operatörüyle otobüsle, taksiyle veya Haramain treniyle ulaşabilirsiniz.",يمكنك الوصول إلى مكة المكرمة بالحافلة مع منظم رحلات سياحية، أو بسيارة أجرة، أو بقطار الحرمين.,"Anda bisa sampai ke Mekah dengan bus melalui operator tur, taksi, atau kereta Haramain.","You can get to Mecca by bus with a tour operator, by taxi, or by the Haramain train."
,,,,,,,
Q3_IHRAM_STATUS_ON_ROAD,В каком состоянии находится паломник в пути?,Kakvo je stanje hodočasnika na putu?,Cila është gjendja e një pelegrini gjatë rrugës?,Hac yolculuğundaki bir kişinin durumu nedir?,ما هي حالة الحاج في طريقه؟,Bagaimana kondisi seorang peziarah dalam perjalanan?,What is the condition of a pilgrim on the way?
Q3_OPT_1_REGULAR_CLOTHES,В обычной одежде,U običnoj odjeći,Me rroba të zakonshme,sıradan kıyafetlerle,بملابس عادية,Dengan pakaian biasa,In ordinary clothes
Q3_OPT_2_ALREADY_IN_IHRAM,Уже в состоянии ихрама,Već u stanju ihrama,Tashmë në gjendje ihrami,Zaten ihram halinde.,وهو بالفعل في حالة إحرام,Sudah dalam keadaan ihram,Already in a state of ihram
Q3_OPT_3_NO_RESTRICTIONS,Без ограничений,Nema ograničenja,Pa kufizime,Herhangi bir kısıtlama yok.,لا توجد قيود,Tidak ada batasan.,No restrictions
Q3_OPT_4_ANY_CLOTHES,В любой одежде,U bilo kojoj odjeći,Në çdo veshje,herhangi bir kıyafetle,في أي ملابس,Dengan pakaian apa pun,In any clothes
Q3_EXPL_IHRAM_STATUS,Паломник уже находится в состоянии ихрама. Все запреты ихрама действуют.,Hadžija je već u stanju ihrama. Primjenjuju se sve ihramske zabrane.,Haxhiu është tashmë në gjendje ihrami. Të gjitha ndalesat e ihramit zbatohen.,Hac yolcusu zaten ihram halindedir. İhramın tüm yasakları geçerlidir.,الحاج يكون بالفعل في حالة إحرام. جميع محظورات الإحرام تنطبق عليه.,Jamaah haji sudah dalam keadaan ihram. Semua larangan ihram berlaku.,The pilgrim is already in a state of ihram. All ihram prohibitions apply.
,,,,,,,
Q3_PERFUME_ON_ROAD,Можно ли использовать духи в пути?,Da li je moguće koristiti parfem tokom putovanja?,A është e mundur të përdoret parfum gjatë udhëtimit?,Seyahat ederken parfüm kullanmak mümkün mü?,هل من الممكن استخدام العطور أثناء السفر؟,Apakah boleh menggunakan parfum saat bepergian?,Is it possible to use perfume while traveling?
Q3_OPT_1_YES_ALLOWED,Да. можно,"Da, možete.","Po, mundesh.","Evet, yapabilirsiniz.",نعم، يمكنك ذلك.,"Ya, bisa.","Yes, you can."
Q3_OPT_2_NO_NOT_ALLOWED,Нет. нельзя,"Ne, ne možeš.","Jo, nuk mundesh.","Hayır, yapamazsınız.",لا، لا يمكنك ذلك.,"Tidak, kamu tidak bisa.","No, you can't."
Q3_OPT_3_ONLY_AT_NIGHT,Только ночью,Samo noću,Vetëm natën,Sadece geceleri,فقط في الليل,Hanya di malam hari,Only at night
Q3_OPT_4_ONLY_IN_CAR,Только в машине,Samo u autu,Vetëm në makinë,Sadece arabada,فقط في السيارة,Hanya di dalam mobil,Only in the car
Q3_EXPL_PERFUME_ROAD,В состоянии ихрама использовать духи запрещено.,Zabranjeno je koristiti parfem dok ste u ihramu.,Është e ndaluar të përdoret parfum gjatë gjendjes së ihramit.,İhram halindeyken parfüm kullanmak yasaktır.,يحظر استخدام العطور أثناء الإحرام.,Dilarang menggunakan parfum saat dalam keadaan ihram.,It is forbidden to use perfume while in a state of ihram.
,,,,,,,
Q3_HAIR_CUT_ON_ROAD,Можно ли стричь волосы в пути?,Da li je moguće ošišati kosu tokom putovanja?,A është e mundur të presësh flokët gjatë udhëtimit?,Seyahat halindeyken saç kestirmek mümkün mü?,هل من الممكن قص الشعر أثناء السفر؟,Apakah memungkinkan untuk memotong rambut saat bepergian?,Is it possible to cut your hair while traveling?
Q3_OPT_1_YES_ALLOWED,Да. можно,"Da, možete.","Po, mundesh.","Evet, yapabilirsiniz.",نعم، يمكنك ذلك.,"Ya, bisa.","Yes, you can."
Q3_OPT_2_NO_NOT_ALLOWED,Нет. нельзя,"Ne, ne možeš.","Jo, nuk mundesh.","Hayır, yapamazsınız.",لا، لا يمكنك ذلك.,"Tidak, kamu tidak bisa.","No, you can't."
Q3_OPT_3_ONLY_FOR_MEN,Только мужчинам,Samo za muškarce,Vetëm për burra,Sadece erkekler için,للرجال فقط,Khusus pria,For men only
Q3_OPT_4_ONLY_IN_MECCA,Только в Мекке,Samo u Meki,Vetëm në Mekë,Sadece Mekke'de,فقط في مكة المكرمة,Hanya di Mekah,Only in Mecca
Q3_EXPL_HAIR_ROAD,В состоянии ихрама стричь волосы и ногти запрещено.,"Tokom ihrama, rezanje kose i noktiju je zabranjeno.","Gjatë gjendjes së ihramit, prerja e flokëve dhe thonjve është e ndaluar.",İhram halindeyken saç ve tırnak kesmek yasaktır.,خلال فترة الإحرام، يُحظر قص الشعر والأظافر.,"Saat memasuki keadaan ihram, memotong rambut dan kuku dilarang.","During the state of ihram, cutting hair and nails is prohibited."
,,,,,,,
Q3_FORGOT_IHRAM,Что делать. если забыл надеть ихрам?,Šta učiniti ako ste zaboravili da obučete ihram?,Çfarë duhet të bësh nëse harron të veshësh ihram?,İhram giymeyi unuttuysanız ne yapmalısınız?,ماذا تفعل إذا نسيت ارتداء الإحرام؟,Apa yang harus dilakukan jika Anda lupa mengenakan ihram?,What to do if you forgot to put on ihram?
Q3_OPT_1_IGNORE_AND_CONTINUE,Игнорировать и продолжать путь,Ignorišite i nastavite svojim putem,Injoroje dhe vazhdo rrugën tënde,Görmezden gelin ve yolunuza devam edin.,تجاهل الأمر واستمر في طريقك,Abaikan saja dan lanjutkan perjalananmu.,Ignore and continue on your way
Q3_OPT_2_RETURN_TO_MIQAT,Вернуться к микату,Povratak u mikat,Kthehu në mikat,Miqat'a geri dön,العودة إلى ميقات,Kembali ke miqat,Return to miqat
Q3_OPT_3_WEAR_AT_HOTEL,Надеть в отеле,Nosite u hotelu,Vishuni në hotel,Otelde giyilecek kıyafetler,ارتديه في الفندق,Kenakan pakaian di hotel,Wear at the hotel
Q3_OPT_4_WEAR_AT_MOSQUE,Надеть в мечети,Nosite u džamiji,Vishuni në xhami,Camide giyin,ارتديه في المسجد,Kenakan pakaian di masjid,Wear in the mosque
Q3_EXPL_FORGOT_IHRAM,Если забыл надеть ихрам до миката — нужно вернуться к микату. Если невозможно — принести жертву (дам).,"Ako ste zaboravili obući ihram prije mikata, morate se vratiti na mikat. Ako to nije moguće, morate prinijeti žrtvu (dam).","Nëse ke harruar të veshësh ihramin para mikatit, duhet të kthehesh te mikati. Nëse kjo nuk është e mundur, duhet të ofrosh një kurban (dam).","Mikat öncesinde ihram giymeyi unuttuysanız, mikat yerine geri dönmelisiniz. Bu mümkün değilse, kurban kesmelisiniz.",إذا نسيتَ أن تُحِرِّمَ قبل الميقات، فعليك العودة إلى الميقات. وإذا لم يكن ذلك ممكناً، فعليك أن تُضحي (دم).,"Jika kamu lupa mengenakan ihram sebelum miqat, kamu harus kembali ke miqat. Jika ini tidak memungkinkan, kamu harus mempersembahkan kurban (dam).","If you forgot to put on ihram before the miqat, you must return to the miqat. If this is not possible, you must offer a sacrifice (dam)."
,,,,,,,
Q3_IHRAM_RESTRICTIONS,Какие ограничения действуют в ихраме?,Koja su ograničenja u Ihramu?,Cilat janë kufizimet në Ihram?,İhramda ne gibi kısıtlamalar vardır?,ما هي القيود المفروضة على الإحرام؟,Apa saja batasan dalam Ihram?,What are the restrictions in Ihram?
Q3_OPT_1_ALL_NORMAL,Все как обычно,Sve je kao i obično,Gjithçka është si zakonisht,Her şey her zamanki gibi.,كل شيء على ما يرام,Semuanya seperti biasa.,Everything is as usual
Q3_OPT_2_NO_PERFUME_NO_CUT,Нельзя духи и стрижку,Parfem i šišanje nisu dozvoljeni,Nuk lejohen parfume ose prerje flokësh,Parfüm veya saç kesimi yasaktır.,ممنوع استخدام العطور أو قص الشعر,Dilarang memakai parfum atau memotong rambut.,No perfume or haircuts allowed
Q3_OPT_3_ONLY_NO_PERFUME,Только нельзя духи,Samo bez parfema.,Thjesht pa parfum.,Kesinlikle parfüm kullanmayın.,ممنوع استخدام العطور.,Pokoknya jangan pakai parfum.,Just no perfume.
Q3_OPT_4_ONLY_NO_CUT,Только нельзя стрижку,Samo bez šišanja,Vetëm pa prerje flokësh,Saç kesimi yok,ممنوع قص الشعر,Tidak potong rambut sama sekali,Just no haircuts
Q3_EXPL_RESTRICTIONS,В ихраме нельзя использовать духи. стричь волосы и ногти. а также запрещены половая близость. охота. споры и ссоры.,"U ihramu se ne smije koristiti parfem, rezati kosu ili nokte, a zabranjeni su i spolni odnosi, lov, svađa i prepirke.","Në ihram, nuk mund të përdoret parfum, të priten flokët ose thonjtë, dhe marrëdhëniet seksuale, gjuetia, grindjet dhe grindjet janë gjithashtu të ndaluara.","İhramda parfüm kullanmak, saç ve tırnak kesmek yasaktır; cinsel ilişki, avlanma, tartışma ve kavga da yasaktır.",في الإحرام، لا يجوز استخدام العطور، أو قص الشعر أو الأظافر، كما يُحظر الجماع والصيد والجدال والشجار.,"Dalam keadaan ihram, seseorang tidak boleh menggunakan parfum, memotong rambut atau kuku, dan hubungan seksual, berburu, berdebat, dan bertengkar juga dilarang.","In ihram, one cannot use perfume, cut one's hair or nails, and sexual intercourse, hunting, arguing, and quarreling are also prohibited."
,,,,,,,
# === LEVEL 4 - TAWAF ===,,,,,,,
LEVEL_4_TITLE,Таваф,Tavaf,Tavaf,Tavaf,طواف,Tawaf,Tawaf
LEVEL_4_DESC,Обход вокруг Каабы,Kruženje oko Kabe,Qarkullim rreth Qabes,Kabe'nin etrafında tavaf,الطواف حول الكعبة,Mengelilingi Ka'bah,Circumambulation around the Kaaba
,,,,,,,
THEORY_L4_TAWAF_DEF_TITLE,Что такое таваф?,Šta je tavaf?,Çfarë është tavafi?,Tavaf nedir?,ما هو الطواف؟,Apa itu tawaf?,What is tawaf?
THEORY_L4_TAWAF_DEF_TEXT,Таваф — это ритуальный обход Каабы семь раз против часовой стрелки. Это один из важнейших обрядов хаджа и умры.,Tavaf je ritualni obilazak Kabe sedam puta u smjeru suprotnom od kazaljke na satu. To je jedan od najvažnijih obreda hadža i umre.,Tavafi është rituali i rrotullimit rreth Qabes shtatë herë në kahun kundër akrepave të orës. Është një nga ritet më të rëndësishme të Haxhit dhe Umres.,"Tavaf, Kâbe'nin etrafında saat yönünün tersine yedi kez yapılan ritüel bir tavaftır. Hac ve Umre'nin en önemli ibadetlerinden biridir.",الطواف هو الطواف حول الكعبة سبع مرات عكس اتجاه عقارب الساعة، وهو أحد أهم شعائر الحج والعمرة.,Tawaf adalah ritual mengelilingi Ka'bah sebanyak tujuh kali berlawan arah jarum jam. Ini adalah salah satu ritual terpenting dalam ibadah Haji dan Umrah.,Tawaf is the ritual circumambulation of the Kaaba seven times counterclockwise. It is one of the most important rites of Hajj and Umrah.
,,,,,,,
THEORY_L4_START_END_TITLE,Где начинается и заканчивается таваф?,Gdje počinje i završava tavaf?,Ku fillon dhe ku mbaron tavafi?,Tavaf nerede başlar ve nerede biter?,أين يبدأ الطواف وأين ينتهي؟,Di mana tawaf dimulai dan berakhir?,Where does tawaf begin and end?
THEORY_L4_START_END_TEXT,Таваф начинается и заканчивается у Хаджар аль-Асвад (Черный камень). Каждый круг считается завершенным при возвращении к Черному камню.,Tavaf počinje i završava se kod Hadžer al-Asveda (Crnog kamena). Svaki krug se smatra završenim po povratku na Crni kamen.,Tavafi fillon dhe mbaron në Haxher el-Eswed (Guri i Zi). Çdo rreth konsiderohet i përfunduar pas kthimit te Guri i Zi.,"Tavaf, Hacerü'l-Esved'de (Kara Taş) başlar ve orada biter. Her tavaf, Kara Taş'a dönüldüğünde tamamlanmış sayılır.",يبدأ الطواف وينتهي عند الحجر الأسود. ويعتبر كل دور مكتملاً عند العودة إلى الحجر الأسود.,Tawaf dimulai dan berakhir di Hajar al-Aswad (Batu Hitam). Setiap putaran dianggap selesai setelah kembali ke Batu Hitam.,Tawaf begins and ends at Hajar al-Aswad (the Black Stone). Each circle is considered complete upon returning to the Black Stone.
,,,,,,,
THEORY_L4_LINES_TITLE,Чем помечен путь для тавафа?,Šta označava put za tavaf?,Çfarë e shënon rrugën për tavaf?,Tavaf yolunun işaretleri nelerdir?,ما الذي يحدد مسار الطواف؟,Apa yang menjadi penanda jalan menuju tawaf?,What marks the path for tawaf?
THEORY_L4_LINES_TEXT,Путь для тавафа помечен зелеными линиями на полу. По среднему кольцу (самый распространенный маршрут) длина составляет примерно 5 километров.,Ruta tavafa je označena zelenim linijama na podu. Srednji prsten (najčešća ruta) je dugačak otprilike 5 kilometara.,Rruga e tavafit është e shënuar me vija të gjelbra në dysheme. Unaza e mesme (rruga më e zakonshme) është afërsisht 5 kilometra e gjatë.,Tavaf güzergahı zeminde yeşil çizgilerle işaretlenmiştir. Orta halka (en yaygın kullanılan güzergah) yaklaşık 5 kilometre uzunluğundadır.,يُحدد مسار الطواف بخطوط خضراء على الأرض. ويبلغ طول الحلقة الوسطى (المسار الأكثر شيوعاً) حوالي 5 كيلومترات.,Rute tawaf ditandai dengan garis-garis hijau di lantai. Lingkaran tengah (rute yang paling umum) panjangnya sekitar 5 kilometer.,The tawaf route is marked with green lines on the floor. The middle ring (the most common route) is approximately 5 kilometers long.
,,,,,,,
THEORY_L4_PRAYER_TITLE,Чем завершается таваф?,Kako se završava tavaf?,Si përfundon tavafi?,Tavaf nasıl sona erer?,كيف ينتهي الطواف؟,Bagaimana tawaf berakhir?,How does tawaf end?
THEORY_L4_PRAYER_TEXT,Таваф завершается двухракаатным намазом у места Ибрахима (Макам Ибрахим) или в любом другом месте мечети.,Tavaf se završava dvorekatnom molitvom na mjestu Ibrahima (Maqam Ibrahim) ili na bilo kojem drugom mjestu u džamiji.,Tavafi përfundon me një namaz dy-rekatësh në vendin e Ibrahimit (Maqam Ibrahim) ose në çdo vend tjetër të xhamisë.,"Tavaf, İbrahim Makamı'nda (İbrahim Makamı) veya caminin başka bir yerinde kılınan iki rekatlık namazla sona erer.",ينتهي الطواف بصلاة ركعتين في مكان إبراهيم (مقام إبراهيم) أو في أي مكان آخر من المسجد.,Tawaf diakhiri dengan salat dua rakaat di Maqam Ibrahim atau di tempat lain di masjid.,Tawaf ends with a two-rakat prayer at the place of Ibrahim (Maqam Ibrahim) or in any other place of the mosque.
,,,,,,,
THEORY_L4_DUA_NOT_OBLIGATORY_TITLE,Обязательно ли читать определённые дуа во время тавафа?,Da li je obavezno učiti određene dove tokom tavafa?,A është e detyrueshme të recitohen dua të caktuara gjatë tavafit?,Tavaf sırasında bazı duaları okumak zorunlu mudur?,هل من الواجب تلاوة أدعية معينة أثناء الطواف؟,Apakah wajib membaca doa-doa tertentu saat tawaf?,Is it obligatory to recite certain duas during tawaf?
THEORY_L4_DUA_NOT_OBLIGATORY_TEXT,Чтение определённых дуа во время тавафа не является обязательным. Можно читать любые молитвы. поминать Аллаха. читать Коран или просто размышлять.,"Učenje određenih dova tokom tavafa nije obavezno. Može se učiti bilo koja molitva, spominjati Allaha, čitati Kur'an ili jednostavno razmišljati.","Recitimi i duave specifike gjatë tavafit nuk është i detyrueshëm. Mund të recitoni çdo lutje, të përmendni Allahun, të lexoni Kuranin ose thjesht të meditoni.","Tavaf sırasında belirli duaları okumak zorunlu değildir. Kişi dilediği duaları okuyabilir, Allah'ı anabilir, Kur'an okuyabilir veya sadece tefekkür edebilir.",ليس من الواجب تلاوة أدعية محددة أثناء الطواف. يمكن للمرء أن يتلو أي دعاء، أو يذكر الله، أو يقرأ القرآن، أو يتأمل فحسب.,"Membaca doa-doa tertentu saat tawaf bukanlah suatu kewajiban. Seseorang dapat membaca doa apa pun, berzikir kepada Allah, membaca Al-Quran, atau sekadar merenung.","Reciting specific du'as during tawaf is not obligatory. One can recite any prayers, remember Allah, read the Quran, or simply reflect."
,,,,,,,
Q4_TAWAF_DEFINITION,Что такое таваф?,Šta je tavaf?,Çfarë është tavafi?,Tavaf nedir?,ما هو الطواف؟,Apa itu tawaf?,What is tawaf?
Q4_OPT_1_WALK_BETWEEN_HILLS,Проход между холмами,Prolaz između brda,Kalimi midis kodrave,Tepeler arasındaki geçit,ممر بين التلال,Jalan setapak di antara perbukitan,Passage between the hills
Q4_OPT_2_CIRCUMAMBULATE_KAABA,Обход вокруг Каабы,Kruženje oko Kabe,Qarkullim rreth Qabes,Kabe'nin etrafında tavaf,الطواف حول الكعبة,Mengelilingi Ka'bah,Circumambulation around the Kaaba
Q4_OPT_3_PRAYER_RAKATS,Молитва из двух ракаатов,Namaz od dva rekata,Një lutje me dy rekatë,İki rekatlık bir namaz.,صلاة من ركعتين,Shalat dua rakaat,A prayer of two raka'ats
Q4_OPT_4_FASTING_RITUAL,Пост,Brzo,I shpejtë,Hızlı,سريع,Cepat,Fast
Q4_EXPL_TAWAF_DEF,Таваф — это ритуальный обход Каабы семь раз против часовой стрелки.,Tavaf je ritualno obilaženje Kabe sedam puta u smjeru suprotnom od kazaljke na satu.,Tavafi është një rrethim ritual i Qabes shtatë herë në të kundërt të akrepave të orës.,"Tavaf, Kabe'nin saat yönünün tersine yedi kez tavaf edilmesi ritüelidir.",الطواف هو الطواف حول الكعبة سبع مرات عكس اتجاه عقارب الساعة.,Tawaf adalah ritual mengelilingi Ka'bah sebanyak tujuh kali berlawanan arah jarum jam.,Tawaf is a ritual circumambulation of the Kaaba seven times counterclockwise.
,,,,,,,
Q4_TAWAF_CIRCLES,Сколько кругов в тавафе?,Koliko krugova ima u tavafu?,Sa rrathë ka në tavaf?,Tavafta kaç tane daire vardır?,كم عدد الدوائر في الطواف؟,Ada berapa lingkaran dalam tawaf?,How many circles are there in tawaf?
Q4_OPT_1_FIVE,Пять,Pet,Pesë,Beş,خمسة,Lima,Five
Q4_OPT_2_SIX,Шесть,Šest,Gjashtë,Altı,ستة,Enam,Six
Q4_OPT_3_SEVEN,Семь,Sedam,Shtatë,Yedi,سبعة,Tujuh,Seven
Q4_OPT_4_EIGHT,Восемь,Osam,Tetë,Sekiz,ثمانية,Delapan,Eight
Q4_EXPL_TAWAF_CIRCLES,Таваф состоит из семи полных обходов вокруг Каабы.,Tavaf se sastoji od sedam potpunih krugova oko Kabe.,Tavafi përbëhet nga shtatë xhiro të plota rreth Qabesë.,"Tavaf, Kâbe'nin etrafında yedi tam tur dönmekten oluşur.",يتكون الطواف من سبعة أشواط كاملة حول الكعبة.,Tawaf terdiri dari tujuh putaran lengkap mengelilingi Ka'bah.,Tawaf consists of seven complete circuits around the Kaaba.
,,,,,,,
Q4_TAWAF_START_END,Где начинается и заканчивается таваф?,Gdje počinje i završava tavaf?,Ku fillon dhe ku mbaron tavafi?,Tavaf nerede başlar ve nerede biter?,أين يبدأ الطواف وأين ينتهي؟,Di mana tawaf dimulai dan berakhir?,Where does tawaf begin and end?
Q4_OPT_1_KAABA_DOOR,У двери Каабы,Na vratima Kabe,Në derën e Qabes,Kabe'nin kapısında,عند باب الكعبة,Di pintu Ka'bah,At the door of the Kaaba
Q4_OPT_2_BLACK_STONE,У Чёрного камня (Хаджар аль-Асвад),Kod Crnog kamena (Hadžar al-Asved),Te Guri i Zi (Hajar al-Aswad),Kara Taş'ta (Hacerü'l-Esved),عند الحجر الأسود (الحجر الأسود),Di Batu Hitam (Hajar al-Aswad),At the Black Stone (Hajar al-Aswad)
Q4_OPT_3_ZAMZAM_WELL,У колодца Замзам,Na bunaru Zemzam,Te pusi i Zemzemit,Zemzem kuyusunda,عند بئر زمزم,Di sumur Zamzam,At the well of Zamzam
Q4_OPT_4_MAQAM_IBRAHIM,У места Ибрахима,Kod Ibrahima,Në shtëpinë e Ibrahimit,İbrahim'in evinde,في منزل إبراهيم,Di tempat Ibrahim,At Ibrahim's place
Q4_EXPL_START_END,Таваф начинается и заканчивается у Чёрного камня (Хаджар аль-Асвад).,Tavaf počinje i završava se kod Crnog kamena (Hadžar al-Asved).,Tavafi fillon dhe mbaron te Guri i Zi (Hajar al-Aswad).,"Tavaf, Hacerü'l-Esved'de başlar ve orada biter.",يبدأ الطواف وينتهي عند الحجر الأسود (الحجر الأسود).,Tawaf dimulai dan berakhir di Batu Hitam (Hajar al-Aswad).,Tawaf begins and ends at the Black Stone (Hajar al-Aswad).
,,,,,,,
Q4_TAWAF_LINES,Чем помечен путь для тавафа?,Šta označava put za tavaf?,Çfarë e shënon rrugën për tavaf?,Tavaf yolunun işaretleri nelerdir?,ما الذي يحدد مسار الطواف؟,Apa yang menjadi penanda jalan menuju tawaf?,What marks the path for tawaf?
Q4_OPT_1_RED_LINES,Красными линиями,Crvene linije,Vijat e kuqe,Kırmızı çizgiler,الخطوط الحمراء,Garis merah,Red lines
Q4_OPT_2_GREEN_LINES,Зелёными линиями,Zelene linije,Vijat e gjelbra,Yeşil çizgiler,أخضر,Garis hijau,Green lines
Q4_OPT_3_BLUE_LINES,Синими линиями,Plave linije,Vijat blu,Mavi çizgiler,الخطوط الزرقاء,Garis biru,Blue lines
Q4_OPT_4_YELLOW_LINES,Жёлтыми линиями,Sa žutim linijama,Me vija të verdha,Sarı çizgilerle,بخطوط صفراء,Dengan garis kuning,With yellow lines
Q4_EXPL_LINES,Путь для тавафа помечен зелёными линиями на полу.,Put za tavaf je označen zelenim linijama na podu.,Shtegu për tavaf është i shënuar me vija të gjelbra në dysheme.,"Tavaf yolu, zeminde yeşil çizgilerle işaretlenmiştir.",تم تحديد مسار الطواف بخطوط خضراء على الأرض.,Jalur untuk tawaf ditandai dengan garis-garis hijau di lantai.,The path for tawaf is marked with green lines on the floor.
,,,,,,,
Q4_TAWAF_DISTANCE,Какая длина тавафа по среднему кольцу?,Kolika je dužina tavafa duž srednjeg prstena?,Sa është gjatësia e tavafit përgjatë unazës së mesme?,Orta halka boyunca tavafın uzunluğu ne kadardır?,ما هو طول الطواف على طول الحلقة الوسطى؟,Berapakah panjang tawaf di sepanjang lingkaran tengah?,What is the length of tawaf along the middle ring?
Q4_OPT_1_2_КМ,2 км,2 km,2 km,2 km,2 كم,2 km,2 km
Q4_OPT_2_3_КМ,3 км,3 km,3 km,3 km,3 كم,3 km,3 km
